6.955717e+002, 0.000000e+000
6.956680e+002, 0.000000e+000
6.957643e+002, 0.000000e+000
6.958607e+002, 0.000000e+000
6.959570e+002, 0.000000e+000
6.960533e+002, 0.000000e+000
6.961496e+002, 0.000000e+000
6.962459e+002, 0.000000e+000
6.963422e+002, 0.000000e+000
6.964385e+002, 0.000000e+000
6.965348e+002, 0.000000e+000
6.966311e+002, 0.000000e+000
6.967275e+002, 0.000000e+000
6.968238e+002, 0.000000e+000
6.969201e+002, 0.000000e+000
6.970164e+002, 0.000000e+000
6.971127e+002, 0.000000e+000
6.972090e+002, 0.000000e+000
6.973053e+002, 0.000000e+000
6.974016e+002, 0.000000e+000
6.974979e+002, 0.000000e+000
6.975943e+002, 0.000000e+000
6.976906e+002, 0.000000e+000
6.977869e+002, 0.000000e+000
6.978832e+002, 0.000000e+000
6.979795e+002, 0.000000e+000
6.980758e+002, 0.000000e+000
6.981721e+002, 0.000000e+000
6.982684e+002, 0.000000e+000
6.983648e+002, 0.000000e+000
6.984611e+002, 0.000000e+000
6.985574e+002, 0.000000e+000
6.986537e+002, 0.000000e+000
6.987500e+002, 0.000000e+000
6.988463e+002, 0.000000e+000
6.989426e+002, 0.000000e+000
6.990389e+002, 0.000000e+000
6.991352e+002, 0.000000e+000
6.992316e+002, 0.000000e+000
6.993279e+002, 0.000000e+000
6.994242e+002, 0.000000e+000
6.995205e+002, 0.000000e+000
6.996168e+002, 0.000000e+000
6.997131e+002, 0.000000e+000
6.998094e+002, 0.000000e+000
6.999057e+002, 0.000000e+000
7.000020e+002, 0.000000e+000
7.000984e+002, 0.000000e+000
7.001947e+002, 0.000000e+000
7.002910e+002, 0.000000e+000
7.003873e+002, 0.000000e+000
7.004836e+002, 0.000000e+000
7.005799e+002, 0.000000e+000
7.006762e+002, 0.000000e+000
7.007725e+002, 0.000000e+000
7.008689e+002, 0.000000e+000
7.009652e+002, 0.000000e+000
7.010615e+002, 0.000000e+000
7.011578e+002, 0.000000e+000
7.012541e+002, 0.000000e+000
7.013504e+002, 0.000000e+000
7.014467e+002, 0.000000e+000
7.015430e+002, 0.000000e+000
7.016393e+002, 0.000000e+000
7.017357e+002, 0.000000e+000
7.018320e+002, 0.000000e+000
7.019283e+002, 0.000000e+000
7.020246e+002, 0.000000e+000
7.021209e+002, 0.000000e+000
7.022172e+002, 0.000000e+000
7.023135e+002, 0.000000e+000
7.024098e+002, 0.000000e+000
7.025062e+002, 0.000000e+000
7.026025e+002, 0.000000e+000
7.026988e+002, 0.000000e+000
7.027951e+002, 0.000000e+000
7.028914e+002, 0.000000e+000
7.029877e+002, 0.000000e+000
7.030840e+002, 0.000000e+000
7.031803e+002, 0.000000e+000
7.032766e+002, 0.000000e+000
7.033730e+002, 0.000000e+000
7.034693e+002, 0.000000e+000
7.035656e+002, 0.000000e+000
7.036619e+002, 0.000000e+000
7.037582e+002, 0.000000e+000
7.038545e+002, 0.000000e+000
7.039508e+002, 0.000000e+000
7.040471e+002, 0.000000e+000
7.041434e+002, 0.000000e+000
7.042398e+002, 0.000000e+000
7.043361e+002, 0.000000e+000
7.044324e+002, 0.000000e+000
7.045287e+002, 0.000000e+000
7.046250e+002, 0.000000e+000
7.047213e+002, 0.000000e+000
7.048176e+002, 0.000000e+000
7.049139e+002, 0.000000e+000
7.050103e+002, 0.000000e+000
7.051066e+002, 0.000000e+000
7.052029e+002, 0.000000e+000
7.052992e+002, -8.851768e+002
7.053955e+002, -1.489324e+002
7.054918e+002, 8.604977e+002
7.055881e+002, 1.134084e+003
7.056844e+002, 4.459140e+002
7.057807e+002, 1.295697e+002
7.058771e+002, -2.156069e+002
7.059734e+002, -6.470426e+002
7.060697e+002, -9.424597e+002
7.061660e+002, -4.134964e+002
7.062623e+002, -2.397345e+002
7.063586e+002, 2.121271e+002
7.064549e+002, -4.124319e+001
7.065512e+002, -1.030419e+002
7.066475e+002, 8.133923e+002
7.067439e+002, 1.985384e+003
7.068402e+002, 1.162770e+003
7.069365e+002, 4.282643e+002
7.070328e+002, 1.112249e+003
7.071291e+002, 2.697754e+002
7.072254e+002, 1.253519e+003
7.073217e+002, 1.210845e+003
7.074180e+002, 2.465077e+003
7.075144e+002, 2.870190e+003
7.076107e+002, 3.367452e+003
7.077070e+002, 5.599516e+003
7.078033e+002, 6.207320e+003
7.078996e+002, 7.067817e+003
7.079959e+002, 1.079098e+004
7.080922e+002, 1.335308e+004
7.081885e+002, 1.959458e+004
7.082848e+002, 2.641090e+004
7.083812e+002, 3.278777e+004
7.084775e+002, 4.002371e+004
7.085738e+002, 4.821804e+004
7.086701e+002, 5.757029e+004
7.087664e+002, 6.598103e+004
7.088627e+002, 7.455302e+004
7.089590e+002, 7.942791e+004
