7.031500e+002, 0.000000e+000
7.032000e+002, 0.000000e+000
7.032500e+002, 0.000000e+000
7.033000e+002, 0.000000e+000
7.033500e+002, 0.000000e+000
7.034000e+002, 0.000000e+000
7.034500e+002, 0.000000e+000
7.035000e+002, 0.000000e+000
7.035500e+002, 0.000000e+000
7.036000e+002, 0.000000e+000
7.036500e+002, 0.000000e+000
7.037000e+002, 0.000000e+000
7.037500e+002, 9.343896e+001
7.038000e+002, 1.318667e+002
7.038500e+002, 1.418408e+002
7.039000e+002, 1.776094e+002
7.039500e+002, 8.211865e+001
7.040000e+002, 1.610645e+001
7.040500e+002, 2.986279e+001
7.041000e+002, -2.796191e+001
7.041500e+002, -9.509131e+001
7.042000e+002, -8.832471e+001
7.042500e+002, -1.300664e+002
7.043000e+002, -1.508252e+002
7.043500e+002, -1.317817e+002
7.044000e+002, -1.241338e+002
7.044500e+002, -1.291948e+002
7.045000e+002, -1.616270e+002
7.045500e+002, -8.093652e+001
7.046000e+002, -8.735840e+001
7.046500e+002, -2.891992e+001
7.047000e+002, 2.644287e+001
7.047500e+002, 3.403174e+001
7.048000e+002, 6.594434e+001
7.048500e+002, 4.326563e+001
7.049000e+002, 6.299512e+001
7.049500e+002, 8.598877e+001
7.050000e+002, 1.376855e+001
7.050500e+002, 6.211328e+001
7.051000e+002, 4.863281e-001
7.051500e+002, 8.742139e+001
7.052000e+002, 3.597852e+001
7.052500e+002, 5.907178e+001
7.053000e+002, 2.574219e+000
7.053500e+002, -3.142383e+001
7.054000e+002, 3.269482e+001
7.054500e+002, -4.224756e+001
7.055000e+002, -8.080176e+001
7.055500e+002, -2.075195e+001
7.056000e+002, 3.457422e+001
7.056500e+002, 3.459375e+001
7.057000e+002, -2.028711e+001
7.057500e+002, 9.639648e+000
7.058000e+002, -3.322314e+001
7.058500e+002, 8.620605e+000
7.059000e+002, 4.775635e+001
7.059500e+002, 2.072510e+001
7.060000e+002, -5.432080e+001
7.060500e+002, -2.958301e+001
7.061000e+002, -8.831055e+000
7.061500e+002, 2.693018e+001
7.062000e+002, 3.854834e+001
7.062500e+002, 2.703223e+001
